bench,config,description,simTicks,numCycles,simInsts,average_packet_latency,cumulativeCycles,maxCycles,geoIPC,mpki
raytrace,lpbt_m_latop_noci_nndbt_picky_none,,4085406495.0,12878728.0,7005750968.0,6147.171823,832873829.0,15495845.0,1.634507283675955,0.12311529740540501
raytrace,lpbt_s_power_noci_nndbt_picky_none,,4079711756.0,12638597.0,7005620460.0,5886.346737,821608812.0,15475474.0,1.6564656487183518,0.12310986850587942
raytrace,butter_donut_x_noci_nndbt_picky_none,,4114060871.0,12872187.0,7006079162.0,6429.819468,835849442.0,15642813.0,1.6288177747501191,0.12307178258637907
raytrace,dbl_bfly_x_noci_nndbt_picky_none,,4119233029.0,12971890.0,7006098937.0,6668.626373,841283642.0,15623424.0,1.6184665795516116,0.1230874229664279
raytrace,ft_x_noci_nndbt_picky_none,,4088170099.0,12927285.0,7005952728.0,6123.647681,835242129.0,15503801.0,1.6297826612696675,0.1230353841627663
raytrace,kite_large_noci_nndbt_picky_none,,4096130583.0,12845060.0,7006103000.0,6272.069749,833430812.0,15534818.0,1.6337504328870198,0.12304540945012289
raytrace,kite_medium_noci_nndbt_picky_none,,4081325261.0,12843490.0,7005795606.0,6103.213737,833292996.0,15480543.0,1.6331036298491446,0.12332160395899136
raytrace,kite_small_noci_nndbt_picky_none,,4064277075.0,12579600.0,7004950523.0,5628.31731,815323750.0,15414775.0,1.66870721146504,0.12317599804226641
blackscholes,butter_donut_x_noci_nndbt_injej_none,,19619272685.0,333916.0,2292446804.0,7442.500227,90031224.0,74597995.0,0.2929049059072698,0.12077189799633348
blackscholes,dbl_bfly_x_noci_nndbt_injej_none,,19658195633.0,335748.0,2292477026.0,7554.002098,90354285.0,74745991.0,0.29163708322910453,0.12104643450338194
blackscholes,lpbt_s_latop_noci_nndbt_injej_none,,18847028941.0,311545.0,2292285917.0,6303.998569,85973477.0,71661707.0,0.30474894858329293,0.120747689872513
blackscholes,lpbt_m_latop_noci_nndbt_injej_none,,19287449004.0,323955.0,2292379708.0,6913.825112,88263288.0,73336308.0,0.2981867646695964,0.12070932446102328
blackscholes,kite_large_noci_nndbt_injej_none,,19672089923.0,336090.0,2292460960.0,7434.248143,90208839.0,74798821.0,0.29429882368167054,0.12099443781726936
